log_id,timestamp,user_id,username,authentication_method,source_ip,location,device_info,success,risk_level,mfa_status,failure_reason
5a8b8b42-c321-4a5b-916d-019b697ae9f0,2025-11-21T02:18:08.068322,5f30d243-e0ff-474a-8a26-a5343fc2b6b7,frank.garcia,mfa,192.168.1.100,"Singapore, SG",Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X) AppleWebKit/605.1.15,True,low,not_required,
c2aa046f-7df6-4513-b44b-192d32768675,2025-11-21T02:56:31.062236,5f30d243-e0ff-474a-8a26-a5343fc2b6b7,frank.garcia,mfa,192.168.1.101,"New York, US",Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15,True,low,not_required,
58b4c6aa-cf64-4227-a0f3-67f01de0d9fe,2025-11-21T03:34:43.067236,84a4bb8b-157a-43eb-9ca7-eddbefc287c5,john.doe,password,192.168.1.101,"Tokyo, JP",Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,False,high,not_required,expired_token
8c893e97-f5ec-47d9-a3ac-0348cfbaadf1,2025-11-21T04:05:42.063500,84a4bb8b-157a-43eb-9ca7-eddbefc287c5,john.doe,mfa,100.64.0.50,"New York, US",Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,False,medium,not_required,invalid_mfa
907acee6-5296-471b-a835-71d0b5b1870b,2025-11-21T04:08:23.066209,134feffd-2a65-4f09-b029-19af22b18637,charlie.brown,password,192.168.1.102,"Toronto, CA",Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,True,medium,verified,
63d12fcd-ca13-4023-ad31-a7a5e00ee207,2025-11-21T04:11:57.063728,134feffd-2a65-4f09-b029-19af22b18637,charlie.brown,password,192.168.1.100,"Paris, FR",Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,True,low,verified,
bbd36024-5aae-4983-a0a9-b3114163c626,2025-11-21T04:57:27.068627,493e0bd1-6a81-4694-bb58-22b35a8d6722,bob.wilson,password,100.64.0.50,"Tokyo, JP",Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,False,high,not_required,expired_token
f6dccfdd-8a01-4eb5-9394-d06aa86020d2,2025-11-21T05:15:48.063226,bb4eaafa-6c28-4ffb-8063-aca25da21fd2,henry.martinez,mfa,203.0.113.45,"Berlin, DE",Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15,False,medium,not_required,account_locked
84bbc3af-6238-420d-a13f-087828830510,2025-11-21T06:56:16.068530,16a0abe7-5230-4970-9b55-a88000a808c6,alice.jones,password,192.168.1.102,"Sydney, AU",Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15,False,high,not_required,expired_token
ac775815-458e-405f-9e95-ade082add947,2025-11-21T07:23:01.064246,957de9d5-ab66-4ea9-8450-ff3c9711c0e5,grace.rodriguez,mfa,192.168.1.100,"Berlin, DE",Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,False,medium,not_required,expired_token
8f8aacfb-9682-4a58-b6eb-547af6c5b6cf,2025-11-21T07:40:13.067180,84a4bb8b-157a-43eb-9ca7-eddbefc287c5,john.doe,sso,192.168.1.101,"Berlin, DE",Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X) AppleWebKit/605.1.15,False,high,not_required,expired_token
aa7fc77e-b145-4ad8-8974-dace52c22187,2025-11-21T08:26:47.061847,16a0abe7-5230-4970-9b55-a88000a808c6,alice.jones,password,192.168.1.101,"Berlin, DE",Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,True,low,not_required,
058055b3-104b-4496-90a6-846de57ed1bd,2025-11-21T10:22:21.068247,957de9d5-ab66-4ea9-8450-ff3c9711c0e5,grace.rodriguez,mfa,10.0.0.50,"Paris, FR",Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,True,low,not_required,
d225922d-af9f-4949-85a5-71ec0c47882b,2025-11-21T10:54:59.065589,16a0abe7-5230-4970-9b55-a88000a808c6,alice.jones,mfa,10.0.0.50,"Berlin, DE",Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X) AppleWebKit/605.1.15,False,high,not_required,account_locked
9172e6c9-00ca-4f2e-ae4d-5a682c5dc5c1,2025-11-21T11:04:16.066831,84a4bb8b-157a-43eb-9ca7-eddbefc287c5,john.doe,password,192.168.1.100,"Singapore, SG",Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,False,high,not_required,expired_token
ae766ae1-1043-4d93-8775-3f945b4300af,2025-11-21T11:09:06.062902,d8487f75-6daa-4cc6-8d04-3ce74c4f16db,emma.davis,mfa,10.0.0.50,"Paris, FR",Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,True,low,not_required,
395f2611-f445-4e4a-83f2-a2219fd473d0,2025-11-21T12:05:41.062420,134feffd-2a65-4f09-b029-19af22b18637,charlie.brown,mfa,172.16.0.100,"Sydney, AU",Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15,False,high,not_required,invalid_password
01cc89bd-7a5d-4c88-94ac-9bbd43fe295c,2025-11-21T12:10:17.065786,134feffd-2a65-4f09-b029-19af22b18637,charlie.brown,password,100.64.0.50,"Berlin, DE",Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X) AppleWebKit/605.1.15,True,low,not_required,
143a87a9-936e-4b35-842f-c69570bae838,2025-11-21T13:42:45.066196,d8487f75-6daa-4cc6-8d04-3ce74c4f16db,emma.davis,mfa,203.0.113.45,"Paris, FR",Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,True,low,verified,
5496fd53-dab5-4881-a561-68c97b4f3d2b,2025-11-21T14:59:30.062996,d8487f75-6daa-4cc6-8d04-3ce74c4f16db,emma.davis,password,192.168.1.102,"London, UK",Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,True,low,not_required,
6f224060-55e3-4950-9094-3032048ffa57,2025-11-21T15:01:19.062854,a4284cd8-fef4-4909-834f-101593eb70f5,jane.smith,password,192.168.1.102,"London, UK",Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,True,high,not_required,
e28134a7-8221-4f22-b031-614c56ab190c,2025-11-21T16:59:09.065030,84a4bb8b-157a-43eb-9ca7-eddbefc287c5,john.doe,password,203.0.113.45,"Sydney, AU",Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,False,medium,not_required,expired_token
213e7fb2-4b58-43f9-a859-45358705bea7,2025-11-21T17:12:58.066049,134feffd-2a65-4f09-b029-19af22b18637,charlie.brown,sso,10.0.0.50,"New York, US",Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,True,low,not_required,
fd3f443b-776b-4364-a991-675b7d504bf2,2025-11-21T17:17:54.065691,84a4bb8b-157a-43eb-9ca7-eddbefc287c5,john.doe,mfa,172.16.0.100,"Berlin, DE",Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,False,high,not_required,expired_token
29d20802-fd3f-4bf5-b8fb-f2dd53fef5b6,2025-11-21T18:14:17.062861,5f30d243-e0ff-474a-8a26-a5343fc2b6b7,frank.garcia,sso,203.0.113.45,"New York, US",Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15,True,low,not_required,
7aa179dd-599c-4b00-bc99-0068b0dbe50c,2025-11-21T18:53:17.068981,a4284cd8-fef4-4909-834f-101593eb70f5,jane.smith,password,198.51.100.23,"Sydney, AU",Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15,True,low,verified,
96fceb73-233f-4293-b0df-3106aec1998a,2025-11-21T19:01:21.067063,84a4bb8b-157a-43eb-9ca7-eddbefc287c5,john.doe,mfa,172.16.0.100,"Toronto, CA",Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15,False,high,not_required,account_locked
a9b7d51e-ed27-4946-a5f6-1103acea2e5c,2025-11-21T20:03:56.068391,957de9d5-ab66-4ea9-8450-ff3c9711c0e5,grace.rodriguez,mfa,203.0.113.45,"Tokyo, JP",Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,True,low,not_required,
6186bcc6-493d-4819-a3de-cf283cd9c159,2025-11-21T20:21:04.064900,5f30d243-e0ff-474a-8a26-a5343fc2b6b7,frank.garcia,password,192.168.1.102,"Singapore, SG",Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X) AppleWebKit/605.1.15,True,low,verified,
947389c4-b898-4bf6-b03a-1f5a64fe315a,2025-11-21T21:11:55.068813,84a4bb8b-157a-43eb-9ca7-eddbefc287c5,john.doe,password,100.64.0.50,"New York, US",Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X) AppleWebKit/605.1.15,False,medium,not_required,invalid_mfa
9135b7a6-d7e1-402d-9380-2d8b6d92ff59,2025-11-21T23:08:19.065561,560f0236-666b-45fe-ac9d-d76be479eab4,david.miller,mfa,192.168.1.100,"Sydney, AU",Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,True,medium,not_required,
96d6898e-3178-415d-8fb8-b23ad2207492,2025-11-21T23:54:50.062467,16a0abe7-5230-4970-9b55-a88000a808c6,alice.jones,password,192.168.1.102,"Tokyo, JP",Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,True,low,verified,
55b1ed16-8df4-48e5-a9e7-9b77997761ed,2025-11-21T23:58:27.063817,493e0bd1-6a81-4694-bb58-22b35a8d6722,bob.wilson,mfa,203.0.113.45,"Berlin, DE",Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15,False,medium,not_required,invalid_mfa
cc5c100e-7243-4de6-a8e5-3dfd17e617dd,2025-11-22T00:26:50.064976,134feffd-2a65-4f09-b029-19af22b18637,charlie.brown,password,192.168.1.100,"Toronto, CA",Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,True,low,verified,
557284a9-6d36-45ad-98de-f4074583bd38,2025-11-22T00:34:34.068461,84a4bb8b-157a-43eb-9ca7-eddbefc287c5,john.doe,sso,192.168.1.102,"Tokyo, JP",Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,False,high,not_required,expired_token
4c83e85b-81d2-43d8-8e94-9ac765c7101e,2025-11-22T01:12:36.067956,d8487f75-6daa-4cc6-8d04-3ce74c4f16db,emma.davis,mfa,172.16.0.100,"London, UK",Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,True,high,not_required,
39f08fb2-30fc-4792-9e70-ad1ce801b792,2025-11-22T01:20:18.065387,560f0236-666b-45fe-ac9d-d76be479eab4,david.miller,password,203.0.113.45,"Berlin, DE",Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X) AppleWebKit/605.1.15,False,medium,not_required,invalid_mfa
142cf4a8-f5d1-47ba-9e0d-947fab37781c,2025-11-22T03:39:51.061961,bb4eaafa-6c28-4ffb-8063-aca25da21fd2,henry.martinez,password,192.168.1.102,"Paris, FR",Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15,True,low,not_required,
3cab8e71-afce-41db-a564-fc75257bebd7,2025-11-22T03:49:34.063612,a4284cd8-fef4-4909-834f-101593eb70f5,jane.smith,password,100.64.0.50,"Sydney, AU",Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,True,low,verified,
43559094-06be-4516-9cdd-6dec89f66f0f,2025-11-22T03:56:10.065985,d8487f75-6daa-4cc6-8d04-3ce74c4f16db,emma.davis,biometric,203.0.113.45,"New York, US",Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X) AppleWebKit/605.1.15,True,low,not_required,
22e85329-598b-4563-b3d2-aecb9c27f319,2025-11-22T04:02:38.063120,d8487f75-6daa-4cc6-8d04-3ce74c4f16db,emma.davis,password,198.51.100.23,"Toronto, CA",Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,False,high,not_required,account_locked
7985e52f-6060-4922-a3e4-efcddfa452e3,2025-11-22T06:43:28.067167,560f0236-666b-45fe-ac9d-d76be479eab4,david.miller,sso,192.168.1.102,"Paris, FR",Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X) AppleWebKit/605.1.15,True,low,not_required,
cb6b1051-c907-487d-b194-697c9bba2d2f,2025-11-22T08:08:03.065712,a4284cd8-fef4-4909-834f-101593eb70f5,jane.smith,sso,10.0.0.50,"Sydney, AU",Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,True,low,not_required,
dba545c6-0ef0-49e6-b48f-c40547c282a3,2025-11-22T08:23:44.064411,84a4bb8b-157a-43eb-9ca7-eddbefc287c5,john.doe,mfa,203.0.113.45,"Tokyo, JP",Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X) AppleWebKit/605.1.15,False,high,not_required,account_locked
338f1915-7b2a-4bbc-a1dc-52a1470403a8,2025-11-22T08:33:52.063741,5f30d243-e0ff-474a-8a26-a5343fc2b6b7,frank.garcia,password,172.16.0.100,"London, UK",Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,True,low,not_required,
e4587be5-e514-4f8a-880f-04156c789b25,2025-11-22T08:40:46.064556,d8487f75-6daa-4cc6-8d04-3ce74c4f16db,emma.davis,mfa,192.168.1.102,"London, UK",Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,False,high,not_required,account_locked
18708814-bc1a-4bd6-ab0c-c6f35d7573a0,2025-11-22T10:41:01.066362,957de9d5-ab66-4ea9-8450-ff3c9711c0e5,grace.rodriguez,password,198.51.100.23,"Berlin, DE",Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,True,medium,not_required,
87e0cbc9-a687-4203-960e-ded77a324f3d,2025-11-22T10:52:22.064482,134feffd-2a65-4f09-b029-19af22b18637,charlie.brown,mfa,192.168.1.100,"Sydney, AU",Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,True,low,verified,
b8e57dc1-9bfb-4e70-9a9f-3d1c10c57043,2025-11-22T11:24:35.061757,a4284cd8-fef4-4909-834f-101593eb70f5,jane.smith,biometric,100.64.0.50,"Berlin, DE",Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,True,low,not_required,
488d6c50-a809-4815-acf9-41277b72d2f2,2025-11-22T11:32:37.069023,bb4eaafa-6c28-4ffb-8063-aca25da21fd2,henry.martinez,sso,198.51.100.23,"Toronto, CA",Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15,True,medium,verified,
c8a61bf8-4ca4-4c9b-97f2-44313b36e408,2025-11-22T12:36:48.064757,84a4bb8b-157a-43eb-9ca7-eddbefc287c5,john.doe,password,172.16.0.100,"New York, US",Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,False,high,not_required,account_locked
d1297fe5-004b-496d-a3a2-a8e77d566b43,2025-11-22T12:46:50.064188,16a0abe7-5230-4970-9b55-a88000a808c6,alice.jones,password,172.16.0.100,"Berlin, DE",Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X) AppleWebKit/605.1.15,True,low,not_required,
517b777d-3cd4-422c-858e-e352c10ae785,2025-11-22T14:33:20.065283,5f30d243-e0ff-474a-8a26-a5343fc2b6b7,frank.garcia,password,203.0.113.45,"London, UK",Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,True,low,not_required,
2128d565-e4d9-4bfd-8949-c95476a0e404,2025-11-22T14:58:57.066940,a4284cd8-fef4-4909-834f-101593eb70f5,jane.smith,mfa,203.0.113.45,"Tokyo, JP",Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X) AppleWebKit/605.1.15,True,low,not_required,
2d575ea2-f59b-4769-baa5-6aa0c5ef8a24,2025-11-22T17:01:01.066804,84a4bb8b-157a-43eb-9ca7-eddbefc287c5,john.doe,sso,172.16.0.100,"Toronto, CA",Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X) AppleWebKit/605.1.15,False,high,not_required,invalid_password
f1fa15db-949b-4068-9185-5c1ad82a9c69,2025-11-22T17:03:42.062256,493e0bd1-6a81-4694-bb58-22b35a8d6722,bob.wilson,password,192.168.1.100,"New York, US",Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15,False,high,not_required,invalid_password
cb3169f5-0fa3-49f5-8482-4b58734b116f,2025-11-22T18:31:42.068371,957de9d5-ab66-4ea9-8450-ff3c9711c0e5,grace.rodriguez,password,192.168.1.101,"Singapore, SG",Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X) AppleWebKit/605.1.15,False,high,not_required,account_locked
5f6e7766-55cb-452a-a991-1a6102047a7f,2025-11-22T20:27:27.066693,957de9d5-ab66-4ea9-8450-ff3c9711c0e5,grace.rodriguez,password,198.51.100.23,"New York, US",Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,True,low,not_required,
23653631-fc21-49c0-899a-93f1a92e760a,2025-11-22T20:31:22.068655,5f30d243-e0ff-474a-8a26-a5343fc2b6b7,frank.garcia,mfa,203.0.113.45,"London, UK",Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,False,high,not_required,expired_token
f955e2b8-9dc3-43e8-acdd-ea2c584ec622,2025-11-22T21:22:58.062044,84a4bb8b-157a-43eb-9ca7-eddbefc287c5,john.doe,password,172.16.0.100,"London, UK",Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,True,low,verified,
27313e65-f9be-490d-a102-688d69447661,2025-11-22T22:43:10.064786,bb4eaafa-6c28-4ffb-8063-aca25da21fd2,henry.martinez,mfa,198.51.100.23,"Singapore, SG",Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,False,high,not_required,account_locked
c3cf28ae-8981-4300-b66b-45556a83fc2b,2025-11-22T22:45:13.065194,d8487f75-6daa-4cc6-8d04-3ce74c4f16db,emma.davis,mfa,192.168.1.102,"Toronto, CA",Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,False,high,not_required,invalid_mfa
990489af-0835-4e85-a984-0df490d4ef05,2025-11-22T22:59:37.065010,a4284cd8-fef4-4909-834f-101593eb70f5,jane.smith,biometric,172.16.0.100,"Singapore, SG",Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,True,medium,not_required,
d15ae978-0142-445f-a3bf-7f10d90300a8,2025-11-22T23:26:25.066466,d8487f75-6daa-4cc6-8d04-3ce74c4f16db,emma.davis,mfa,192.168.1.102,"New York, US",Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,True,high,not_required,
f94c184f-104e-4b80-89d6-c57ea62d9dc5,2025-11-23T00:10:04.064996,560f0236-666b-45fe-ac9d-d76be479eab4,david.miller,password,192.168.1.101,"Paris, FR",Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,True,low,not_required,
9ed1b420-ba47-4abe-9910-ddb6b2572b58,2025-11-23T00:39:08.067146,84a4bb8b-157a-43eb-9ca7-eddbefc287c5,john.doe,biometric,203.0.113.45,"Tokyo, JP",Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15,False,high,not_required,invalid_mfa
c4e96b47-04a3-40f2-a7ad-1153e7b88e4c,2025-11-23T01:03:44.063308,957de9d5-ab66-4ea9-8450-ff3c9711c0e5,grace.rodriguez,sso,192.168.1.101,"Paris, FR",Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X) AppleWebKit/605.1.15,False,high,not_required,expired_token
8467adfb-553d-483d-aab4-6e6617b23656,2025-11-23T01:04:18.062378,957de9d5-ab66-4ea9-8450-ff3c9711c0e5,grace.rodriguez,password,198.51.100.23,"London, UK",Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,True,medium,not_required,
c56e08b5-9495-4f0a-99af-ba1d1a18bfe3,2025-11-23T01:05:04.064638,d8487f75-6daa-4cc6-8d04-3ce74c4f16db,emma.davis,mfa,192.168.1.101,"Paris, FR",Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15,True,medium,verified,
505c1d57-c159-47a5-a76e-8f6c95c5cabe,2025-11-23T02:29:32.066811,493e0bd1-6a81-4694-bb58-22b35a8d6722,bob.wilson,biometric,172.16.0.100,"Berlin, DE",Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,False,medium,not_required,expired_token
361eb77f-9260-4d7d-a64d-f8be7d2531c2,2025-11-23T03:33:06.068647,5f30d243-e0ff-474a-8a26-a5343fc2b6b7,frank.garcia,sso,172.16.0.100,"Tokyo, JP",Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15,False,high,not_required,expired_token
51a9091c-8269-404d-8cd4-4e1c4bbe7d4b,2025-11-23T07:25:24.067008,5f30d243-e0ff-474a-8a26-a5343fc2b6b7,frank.garcia,password,198.51.100.23,"London, UK",Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,False,medium,not_required,account_locked
9be574c9-2a3e-4271-9eca-cf143738b130,2025-11-23T08:06:11.064017,16a0abe7-5230-4970-9b55-a88000a808c6,alice.jones,mfa,192.168.1.101,"Singapore, SG",Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15,True,low,not_required,
3a06bc53-edbc-40f9-9bc4-6af1a62c7638,2025-11-23T12:03:04.068467,560f0236-666b-45fe-ac9d-d76be479eab4,david.miller,password,172.16.0.100,"London, UK",Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,True,low,verified,
1b2b33f9-9558-4289-a1ca-bbf9ad47e889,2025-11-23T13:19:48.065055,bb4eaafa-6c28-4ffb-8063-aca25da21fd2,henry.martinez,biometric,198.51.100.23,"Sydney, AU",Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,True,low,verified,
b93862e3-55c8-4fd0-81fb-6b4b8627b371,2025-11-23T14:08:49.067790,134feffd-2a65-4f09-b029-19af22b18637,charlie.brown,mfa,203.0.113.45,"Toronto, CA",Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15,False,medium,not_required,invalid_password
3360b965-c6dc-4725-9cf6-15ab3c886e96,2025-11-23T14:35:31.066419,a4284cd8-fef4-4909-834f-101593eb70f5,jane.smith,password,203.0.113.45,"Singapore, SG",Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,True,low,not_required,
e238c496-f33a-455a-82c6-c1b4b46c37c9,2025-11-23T15:14:19.061933,a4284cd8-fef4-4909-834f-101593eb70f5,jane.smith,password,203.0.113.45,"New York, US",Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X) AppleWebKit/605.1.15,True,low,not_required,
d1a77f4d-9207-4fcc-b7ba-fb4be56d2de9,2025-11-23T16:23:38.068419,493e0bd1-6a81-4694-bb58-22b35a8d6722,bob.wilson,password,192.168.1.102,"Singapore, SG",Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,False,high,not_required,invalid_mfa
f4701443-7e4e-42e8-b8cc-6317fdbe8219,2025-11-23T19:43:20.067645,d8487f75-6daa-4cc6-8d04-3ce74c4f16db,emma.davis,sso,203.0.113.45,"London, UK",Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,True,medium,verified,
bae8a019-aa35-453c-9eca-b9f669d27007,2025-11-23T20:05:36.062503,84a4bb8b-157a-43eb-9ca7-eddbefc287c5,john.doe,sso,192.168.1.101,"Toronto, CA",Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,True,medium,not_required,
c042a21d-9b4a-4c33-87df-00a0650429ee,2025-11-23T20:17:46.068178,84a4bb8b-157a-43eb-9ca7-eddbefc287c5,john.doe,password,192.168.1.101,"London, UK",Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,False,high,not_required,expired_token
ecf25b6b-1479-458d-947d-2f3a9539c8e7,2025-11-23T20:29:44.065119,5f30d243-e0ff-474a-8a26-a5343fc2b6b7,frank.garcia,mfa,192.168.1.100,"Toronto, CA",Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,True,low,verified,
e9c311fe-bd02-4b35-9b6b-ad839cdc1c4d,2025-11-23T20:35:30.062516,84a4bb8b-157a-43eb-9ca7-eddbefc287c5,john.doe,password,203.0.113.45,"New York, US",Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,True,medium,not_required,
7200c560-73c0-4eed-aa13-83be04f3d1f8,2025-11-23T20:37:35.068920,a4284cd8-fef4-4909-834f-101593eb70f5,jane.smith,mfa,198.51.100.23,"Paris, FR",Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15,True,low,verified,
cdc8f4f6-db94-4952-9740-756bcf569182,2025-11-23T21:15:49.068758,d8487f75-6daa-4cc6-8d04-3ce74c4f16db,emma.davis,mfa,203.0.113.45,"Berlin, DE",Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X) AppleWebKit/605.1.15,True,low,not_required,
0ee9f678-929c-432b-99b1-cdc468249dc1,2025-11-23T21:49:55.063438,134feffd-2a65-4f09-b029-19af22b18637,charlie.brown,sso,100.64.0.50,"Paris, FR",Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X) AppleWebKit/605.1.15,False,high,not_required,expired_token
c21ddc2a-850b-499e-a3e4-b4adf93544e3,2025-11-23T22:05:51.068876,bb4eaafa-6c28-4ffb-8063-aca25da21fd2,henry.martinez,sso,10.0.0.50,"Sydney, AU",Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,False,high,not_required,invalid_password
66b69395-eb78-42d4-8781-a4fa4a91d6fe,2025-11-23T22:08:05.063233,560f0236-666b-45fe-ac9d-d76be479eab4,david.miller,mfa,100.64.0.50,"Toronto, CA",Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15,True,low,verified,
64fd7003-ecbb-44ca-9ad6-9df627936ce7,2025-11-23T22:13:05.062454,16a0abe7-5230-4970-9b55-a88000a808c6,alice.jones,sso,100.64.0.50,"Tokyo, JP",Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X) AppleWebKit/605.1.15,False,high,not_required,expired_token
cb63bd6b-57d7-4de7-b318-8d1ffc4145eb,2025-11-23T22:20:31.063328,a4284cd8-fef4-4909-834f-101593eb70f5,jane.smith,password,172.16.0.100,"Berlin, DE",Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15,True,low,verified,
c28b5d32-3045-4024-9323-5629c0714312,2025-11-23T23:23:16.065862,84a4bb8b-157a-43eb-9ca7-eddbefc287c5,john.doe,mfa,192.168.1.100,"Singapore, SG",Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,False,medium,not_required,account_locked
