log_id,timestamp,protocol,source_ip,source_port,destination_ip,destination_port,bytes_sent,bytes_received,packets,action,flags,session_duration
8b09df97-3343-43d6-a780-64527319500c,2025-11-22T14:58:05.124007,TCP,192.168.1.100,21569,10.0.0.50,443,3762,61439,209,allow,[],547
621f6312-7a23-422b-a6c9-d53670722729,2025-11-22T15:05:32.128578,ICMP,192.168.1.100,8341,192.168.1.100,3389,48300,11956,782,allow,[],936
ad0d0ab3-4ed6-4f63-83eb-f428163df40b,2025-11-22T15:14:49.123847,TCP,192.168.1.102,1359,198.51.100.23,80,72883,81850,812,allow,[],1586
2a485c45-811d-41b1-a00f-9c6a37717163,2025-11-22T15:36:15.135580,TCP,172.16.0.100,36788,192.168.1.101,22,58949,77781,331,deny,"['SYN_FLOOD', 'PORT_SCAN', 'DDoS_ATTEMPT']",2254
9957a39c-be48-469e-8a56-6c7d7dbf1d1f,2025-11-22T15:44:05.134525,TCP,192.168.1.101,36503,198.51.100.23,5432,46718,61137,131,allow,[],1859
603d8802-eed6-4902-ac50-2563440270db,2025-11-22T15:48:25.124466,TCP,198.51.100.23,48445,172.16.0.100,22,32305,52538,953,allow,[],2002
9a84fd44-33e9-448a-81c1-119c3bfdec41,2025-11-22T16:27:34.125719,TCP,100.64.0.50,45623,10.0.0.50,80,31352,98341,949,allow,[],2439
775b7bd3-3b1a-4daf-8880-b9db4bef6572,2025-11-22T16:54:31.135059,TCP,192.168.1.101,65321,10.0.0.50,80,87919,18960,220,deny,"['SYN_FLOOD', 'PORT_SCAN', 'DDoS_ATTEMPT']",1645
b707bcbf-95f7-47b7-b2ce-de64548bb784,2025-11-22T16:55:52.132306,TCP,172.16.0.100,39596,192.168.1.100,80,74847,95799,120,allow,[],2163
c425af1b-8c1d-4a04-9779-7075658e8407,2025-11-22T17:22:05.136612,TCP,100.64.0.50,48235,172.16.0.100,5432,70691,89501,593,allow,[],2538
14e0c4c0-08c1-4bd8-b909-080fce12950f,2025-11-22T17:27:07.134341,TCP,10.0.0.50,33993,192.168.1.102,80,18068,79456,287,allow,[],1502
f2a8fda0-2993-4737-a1c2-733a8337f403,2025-11-22T17:30:56.135150,TCP,192.168.1.100,20179,192.168.1.102,80,27032,92933,538,allow,[],843
27e48c0a-d263-4d87-a86b-6d991b776936,2025-11-22T17:33:27.133853,UDP,192.168.1.101,50776,192.168.1.100,443,67328,46138,626,allow,[],2318
515d8127-7990-40f0-b014-98a6c8a00f11,2025-11-22T18:26:48.125664,TCP,192.168.1.102,22850,192.168.1.101,3306,31029,4722,669,allow,[],2000
c27be6dd-97f0-4f47-9d62-db83f71af379,2025-11-22T18:30:19.136792,TCP,172.16.0.100,41200,100.64.0.50,3306,96714,74555,585,allow,[],19
ac304e7c-79b1-4700-b913-9a8a9362435a,2025-11-22T19:14:57.131526,UDP,192.168.1.102,10988,192.168.1.102,80,49983,61048,901,allow,[],984
04466e06-94b5-4dfd-bf37-4cc6f6d4c2e9,2025-11-22T19:23:53.128923,TCP,172.16.0.100,56836,203.0.113.45,443,81985,96660,333,allow,[],2433
0315d8bb-fc6e-4082-bb33-f2cd49e8fd30,2025-11-22T19:29:52.124092,TCP,203.0.113.45,46714,10.0.0.50,80,46565,67223,612,allow,[],3116
4eae3dbd-2f43-4aad-a4ea-914cd8e1622a,2025-11-22T19:34:15.135144,UDP,172.16.0.100,33779,172.16.0.100,3306,46784,49639,245,allow,[],312
3f4ae567-2892-44ab-9cde-df839292168e,2025-11-22T19:47:47.123705,TCP,172.16.0.100,49773,198.51.100.23,22,59310,67805,802,deny,"['SYN_FLOOD', 'PORT_SCAN', 'DDoS_ATTEMPT']",656
c08041b0-7006-459c-8556-94c28ed73312,2025-11-22T20:37:02.133774,ICMP,198.51.100.23,20017,192.168.1.100,3306,7528,51492,562,allow,[],3484
44143f07-9d68-4785-957c-c607de38d2ae,2025-11-22T20:40:27.130689,TCP,172.16.0.100,37044,203.0.113.45,5432,44203,17024,229,allow,[],2127
b56fab19-d405-492c-9c6a-81c8088a78d5,2025-11-22T21:06:56.132543,TCP,100.64.0.50,60318,192.168.1.100,22,42496,41844,724,allow,[],1643
1955c7b1-cc70-40fc-8f0f-40c7adcff659,2025-11-22T21:17:28.135656,UDP,192.168.1.100,56285,172.16.0.100,22,65707,74832,644,allow,[],2423
1871f3c1-3ef6-48a3-b298-f23ff8918597,2025-11-22T21:54:38.129282,TCP,192.168.1.101,60673,100.64.0.50,3306,36164,33272,998,allow,[],2351
21a41413-6128-4b4a-8932-232bc5b4174b,2025-11-22T22:03:42.124604,TCP,172.16.0.100,32796,172.16.0.100,5432,97613,53184,59,deny,"['SYN_FLOOD', 'PORT_SCAN', 'DDoS_ATTEMPT']",1117
148f9dbe-fc81-4fcd-b498-e37f035d2089,2025-11-22T22:04:03.125123,TCP,198.51.100.23,42261,198.51.100.23,443,56310,14835,739,allow,[],201
837b8fde-f240-405d-aaf0-c8c38020a522,2025-11-22T23:01:14.122842,TCP,198.51.100.23,44420,192.168.1.101,22,86370,28200,74,allow,[],959
55bdbdf8-5796-4776-9b57-b8ad0026d798,2025-11-22T23:03:29.133443,UDP,198.51.100.23,23041,100.64.0.50,443,51868,97723,716,allow,[],3223
769c40a7-9863-4109-a7ab-508629c26e5e,2025-11-22T23:56:16.132860,TCP,10.0.0.50,34260,192.168.1.101,80,41264,68525,528,allow,[],2515
1b4031f5-f90d-44c4-86a5-78b1762e206c,2025-11-23T00:19:21.123875,TCP,192.168.1.100,14257,10.0.0.50,5432,37005,47582,365,allow,[],1644
4543d5a9-46d3-4f12-934a-feb9d186ecb4,2025-11-23T00:32:43.131650,ICMP,192.168.1.100,38861,100.64.0.50,3389,62005,54539,217,allow,[],607
54210b8f-7c8a-45fa-b02d-adc5eb72c2a5,2025-11-23T00:44:53.132249,UDP,172.16.0.100,7805,10.0.0.50,3306,85849,2717,976,allow,[],3364
1f6a86c9-42d1-4b5a-b090-a0175ed9bf68,2025-11-23T01:00:34.125738,TCP,172.16.0.100,38196,192.168.1.100,80,49356,84003,978,allow,[],3326
3a122116-7e59-49c2-9821-425c5a41e1ec,2025-11-23T01:19:30.130087,TCP,203.0.113.45,38314,192.168.1.101,3389,79770,14920,158,deny,"['SYN_FLOOD', 'PORT_SCAN', 'DDoS_ATTEMPT']",18
ab10acff-069b-46f1-a38b-8304e3f70203,2025-11-23T01:24:17.135693,TCP,203.0.113.45,33915,192.168.1.100,3306,32277,90674,304,allow,[],1213
e69f1481-eacb-49c3-9ea8-c5a66e3bd9ed,2025-11-23T02:28:35.127792,TCP,192.168.1.101,41250,100.64.0.50,5432,1701,97695,911,allow,[],614
9eed5162-7e1c-40d0-8678-92ab45f19f42,2025-11-23T02:44:07.127019,TCP,192.168.1.102,44523,203.0.113.45,22,74241,54192,679,allow,[],1176
4108b6ba-4ac1-4c20-b256-0b2e19c7d79f,2025-11-23T03:57:37.130797,TCP,203.0.113.45,33087,192.168.1.101,5432,23120,45599,34,allow,[],2417
28f642bd-000c-4296-b0f6-e179472544d4,2025-11-23T04:23:14.126866,UDP,203.0.113.45,36716,198.51.100.23,22,88468,72130,28,allow,[],3392
ccbc2037-54ab-421d-8155-1a6e08db78c3,2025-11-23T04:33:43.130109,TCP,198.51.100.23,62107,203.0.113.45,80,16828,39875,194,allow,[],1957
1c0f2587-1dff-4316-abed-631b98fcbe8d,2025-11-23T05:15:27.131820,UDP,203.0.113.45,47437,192.168.1.100,3389,5260,83514,963,allow,[],2939
2a59dfc4-bfd3-4b7e-8eb7-054dba599ef0,2025-11-23T05:43:33.132298,TCP,10.0.0.50,5903,198.51.100.23,443,41321,96753,246,allow,[],2307
4c8fe4f5-f365-4ed0-9b06-c5f2281b8ac4,2025-11-23T05:49:03.126365,UDP,192.168.1.100,63064,172.16.0.100,443,24518,77795,24,allow,[],1348
c5f52897-e708-4b05-8b61-1978f81a6225,2025-11-23T06:26:45.129247,TCP,192.168.1.100,19367,198.51.100.23,22,46224,17389,412,allow,[],499
ac92411b-5f9e-4384-9402-0f713b976157,2025-11-23T06:43:05.123357,ICMP,203.0.113.45,38350,192.168.1.100,443,52821,18611,905,allow,[],415
ba82e4af-0ab0-47d2-9cc6-b7a700d2c3dd,2025-11-23T08:19:48.132590,TCP,198.51.100.23,62667,192.168.1.102,5432,95695,16068,594,allow,[],1545
61e3f0e8-b7ba-4714-8f80-7e777f0126b3,2025-11-23T08:29:21.135875,TCP,10.0.0.50,24598,192.168.1.101,3389,94693,6278,344,allow,[],3272
1395fdff-e51a-4956-8dd1-018e595ea90c,2025-11-23T08:40:28.132932,TCP,192.168.1.100,2459,10.0.0.50,3306,78849,6780,289,deny,"['SYN_FLOOD', 'PORT_SCAN', 'DDoS_ATTEMPT']",2345
b4898587-c18a-4e51-bc64-efdab722fbd6,2025-11-23T09:21:53.129373,TCP,100.64.0.50,65516,198.51.100.23,443,8542,4984,534,deny,"['SYN_FLOOD', 'PORT_SCAN', 'DDoS_ATTEMPT']",973
cceae27d-8bdb-4271-81eb-54b60bd96e6d,2025-11-23T09:36:34.123514,TCP,203.0.113.45,19829,198.51.100.23,3306,30264,93964,796,allow,[],2934
281bb119-d239-40ca-9fce-e595fd8a31da,2025-11-23T09:39:07.136365,TCP,203.0.113.45,25392,192.168.1.102,3389,34204,39768,562,allow,[],155
400faee5-9f45-4ade-8359-bec966a91908,2025-11-23T10:02:49.128751,ICMP,100.64.0.50,6727,192.168.1.102,5432,42618,12415,457,allow,[],1263
41f6c667-6c47-4e9a-9d7e-1cb693ced51d,2025-11-23T10:13:08.130647,ICMP,192.168.1.101,35134,203.0.113.45,443,80104,3201,571,allow,[],2679
73d0f17f-5f72-40f7-931b-976164c43cc7,2025-11-23T10:16:27.135464,TCP,172.16.0.100,53549,203.0.113.45,3389,18823,94480,734,allow,[],837
6bf31f20-5177-4141-b8b1-46591d48dbb2,2025-11-23T10:18:54.131637,ICMP,192.168.1.101,35256,192.168.1.100,3389,14447,72559,512,allow,[],3371
c3d7b9ba-5481-4477-b6d0-1c1f1eb5b9b0,2025-11-23T11:10:40.123383,TCP,10.0.0.50,56381,192.168.1.100,443,42901,59135,131,allow,[],1601
7ab6ce42-024e-4117-b35d-ffde4290dc2f,2025-11-23T11:54:35.123739,ICMP,198.51.100.23,50337,172.16.0.100,22,10136,77039,363,allow,[],3043
abc27308-3ccf-4751-a9cc-81c4216d622d,2025-11-23T12:27:14.131400,TCP,10.0.0.50,7949,100.64.0.50,22,2954,48451,279,allow,[],3377
dcf6a2f2-47ec-4cb7-854c-b1dfa130002a,2025-11-23T12:44:52.135091,TCP,100.64.0.50,52281,100.64.0.50,80,68499,52987,96,allow,[],1684
8f0cf1e4-e896-4aeb-800c-912b69c1f816,2025-11-23T13:40:37.123033,ICMP,10.0.0.50,30099,10.0.0.50,80,84470,45188,998,allow,[],1308
2448b407-480d-4022-8d75-c9abdbe8c6cd,2025-11-23T13:45:45.129388,TCP,172.16.0.100,45075,100.64.0.50,443,92736,94451,784,allow,[],143
a33c07b7-0d16-4c17-b5e0-d0ecbcc29735,2025-11-23T13:51:33.131435,UDP,192.168.1.102,3424,192.168.1.100,22,50660,19262,55,allow,[],3385
f7c3c3d6-16d0-4ede-b6e2-c496232d2c70,2025-11-23T14:15:08.126135,TCP,192.168.1.102,13800,198.51.100.23,3306,65916,47848,119,allow,[],2409
58858f7a-19cf-4211-a1e7-132c2a86ba4d,2025-11-23T14:16:25.133941,UDP,192.168.1.102,21736,192.168.1.102,443,17921,36904,340,allow,[],1409
7e8c0679-303c-4bae-b0c8-c67760eb37b6,2025-11-23T14:41:02.135111,TCP,192.168.1.100,48632,172.16.0.100,5432,53983,37370,400,allow,[],3600
c6be3c08-9b82-4b99-8e99-02d261b3ad33,2025-11-23T14:43:14.123678,TCP,192.168.1.102,63543,100.64.0.50,3389,18907,71743,950,allow,[],2241
d68cbe19-3cea-4f66-a13b-8ef3e2795367,2025-11-23T14:49:18.124432,TCP,198.51.100.23,15674,203.0.113.45,22,83777,61095,138,allow,[],3506
debe0d38-9e2e-467d-9c63-e7e7816a25e3,2025-11-23T15:00:57.126796,UDP,192.168.1.102,35352,100.64.0.50,443,30550,95104,517,allow,[],3419
343fb14a-6e6f-4c87-92fc-ae7fcc313974,2025-11-23T15:01:27.125020,TCP,192.168.1.101,55388,192.168.1.101,3306,30340,51963,817,allow,[],826
491ccd1f-9541-426d-93e8-9e863509e895,2025-11-23T15:23:13.132401,TCP,192.168.1.102,18654,10.0.0.50,5432,22151,39898,23,allow,[],452
c3cf9c2c-3b6f-4a05-b35b-9f14b7d1add7,2025-11-23T16:49:53.124050,TCP,192.168.1.101,19599,203.0.113.45,3389,99116,72721,847,allow,[],2443
a1a80673-2079-4b04-9ef0-c9558a807aeb,2025-11-23T16:55:26.127132,TCP,172.16.0.100,6500,192.168.1.101,3389,61812,6700,447,allow,[],2706
5c77957e-d1b8-4cf5-923d-8ebf60b2b5f4,2025-11-23T18:09:55.131974,TCP,203.0.113.45,18282,198.51.100.23,3389,67099,72763,870,allow,[],2862
630c1c48-f69f-47ca-af4f-3cab0adbba4e,2025-11-23T18:43:52.132366,TCP,198.51.100.23,48191,192.168.1.102,22,52931,68479,298,allow,[],3487
00fb1b77-f9a0-4bc6-b53f-e97bfe752896,2025-11-23T18:49:53.126715,TCP,172.16.0.100,47581,192.168.1.101,5432,63750,93203,482,allow,[],972
f4d4e504-e488-4877-9594-56858c3bee82,2025-11-23T18:52:58.132142,TCP,172.16.0.100,2589,10.0.0.50,80,39614,82362,223,allow,[],3540
68528081-4609-4257-9a32-4a9f64971a6c,2025-11-23T19:15:14.125180,TCP,172.16.0.100,56411,192.168.1.102,22,49174,87580,741,deny,"['SYN_FLOOD', 'PORT_SCAN', 'DDoS_ATTEMPT']",2179
a0019c90-e0ff-4f87-9ae5-987b462f7069,2025-11-23T19:18:15.129758,UDP,198.51.100.23,26396,192.168.1.100,22,47342,75286,189,allow,[],2150
09871ba1-c0d2-45d2-8439-06303e82aff3,2025-11-23T20:44:57.129563,TCP,10.0.0.50,37478,172.16.0.100,3389,7376,48412,494,allow,[],1930
bad4c0e4-8d4f-4bc3-ad3d-7c7db7df4ee5,2025-11-23T20:49:28.133449,TCP,198.51.100.23,1038,100.64.0.50,3389,6126,88100,877,allow,[],1397
5492e861-de0e-44e6-bcc7-45aeb4b525fa,2025-11-23T20:52:17.134623,TCP,192.168.1.102,6970,100.64.0.50,80,43541,95521,8,allow,[],1304
4d924efe-8909-46ec-ae28-a01a90d80257,2025-11-23T21:57:12.126174,ICMP,203.0.113.45,5837,203.0.113.45,3389,17528,89965,670,allow,[],1621
b7c11170-d6fd-4b79-8177-c9fb75049b6d,2025-11-23T22:18:29.136960,TCP,172.16.0.100,47266,10.0.0.50,22,67026,19752,799,allow,[],1889
a2cbe377-ecc3-4bb9-bd22-0c2c614bfb24,2025-11-23T22:40:58.134214,TCP,100.64.0.50,25323,172.16.0.100,3306,66147,71,585,allow,[],747
741e026e-07f9-47f3-932b-4d788041494f,2025-11-23T22:52:11.125732,UDP,203.0.113.45,43088,203.0.113.45,443,99517,20564,623,allow,[],40
36be6ab3-2127-43c0-9887-bd03f707abe4,2025-11-23T23:21:50.125142,TCP,192.168.1.100,54030,203.0.113.45,80,69698,25294,73,allow,[],2822
9afd441b-c42f-4e4b-aec7-66ba78e9baa8,2025-11-24T00:00:28.126802,ICMP,192.168.1.101,21103,192.168.1.101,443,45217,67986,606,deny,"['SYN_FLOOD', 'PORT_SCAN', 'DDoS_ATTEMPT']",388
9c144ebd-e9ce-40e8-8463-b0fac6f9468d,2025-11-24T00:02:49.130897,TCP,100.64.0.50,57011,198.51.100.23,80,29048,26558,421,allow,[],1750
43722daa-d086-4f46-b953-6099e86cb3c5,2025-11-24T00:13:52.134876,TCP,192.168.1.100,22561,172.16.0.100,80,23172,35390,737,allow,[],2144
a95e5242-5c33-47da-bdee-a187101f7272,2025-11-24T00:25:50.134275,TCP,192.168.1.101,11710,10.0.0.50,3306,57110,43764,156,allow,[],2632
aee199a8-0497-43db-9537-47b5096e8cd9,2025-11-24T00:38:13.127752,UDP,100.64.0.50,45719,172.16.0.100,3389,81617,60746,890,allow,[],1916
5c499395-b166-4bb7-bea5-2265cb23cdda,2025-11-24T01:08:44.134302,TCP,100.64.0.50,47599,198.51.100.23,22,17780,30143,457,allow,[],3000
ba938ad5-8a11-4e36-90d6-901d14882769,2025-11-24T01:13:02.122822,TCP,203.0.113.45,35858,203.0.113.45,443,67578,46197,37,allow,[],3166
9194886f-60cd-423f-b1b9-0357b9c85064,2025-11-24T01:21:58.129168,TCP,192.168.1.100,43969,100.64.0.50,3389,7836,18867,880,allow,[],1799
f2e7d24b-9ee3-43f6-9778-fd6fe1ed5da4,2025-11-24T02:33:41.126944,TCP,203.0.113.45,50654,192.168.1.100,22,61530,75032,575,allow,[],2531
afbf7f02-d0fb-47e6-b1d9-61537b286887,2025-11-24T03:30:06.125925,ICMP,192.168.1.100,57153,192.168.1.100,3389,19467,46129,935,allow,[],2405
26a5280c-14c9-4a95-bdab-1e4bac6e9c13,2025-11-24T03:54:57.131841,TCP,10.0.0.50,38791,192.168.1.102,443,58834,22249,463,allow,[],2576
f469de13-6540-4740-94a7-843b00a64855,2025-11-24T04:01:47.122940,TCP,192.168.1.100,40548,192.168.1.101,5432,36805,66720,621,allow,[],911
3e4b5c67-4afb-4353-b641-d79a2d999ada,2025-11-24T04:07:38.128183,TCP,192.168.1.101,59243,198.51.100.23,3306,61051,34723,159,allow,[],2992
7df6a700-28fb-43ae-a039-c682ef10bb2a,2025-11-24T04:16:35.129138,TCP,172.16.0.100,50983,203.0.113.45,443,86911,43994,339,allow,[],3378
951abcc3-fd39-4b0f-870c-85184f5c6284,2025-11-24T04:20:49.131359,TCP,172.16.0.100,21038,192.168.1.102,443,45448,59032,701,allow,[],2088
e8f1ea9e-403a-4fac-8768-168aa010e39e,2025-11-24T05:01:17.133081,TCP,192.168.1.100,11399,100.64.0.50,443,58991,27042,467,allow,[],362
4fdeceaa-bf0f-4c05-92f0-e7efc71e2a50,2025-11-24T05:07:44.127112,TCP,198.51.100.23,59193,203.0.113.45,3306,31575,73932,126,allow,[],3425
bbbb4f41-0343-4c87-b929-b3790edff295,2025-11-24T05:10:18.134771,TCP,172.16.0.100,24007,192.168.1.102,443,48342,5706,140,allow,[],2579
a8dea1c6-0865-4d64-8114-81608637a202,2025-11-24T05:41:24.130151,TCP,100.64.0.50,12942,198.51.100.23,3389,50698,19268,133,allow,[],1768
bf963d0d-dedf-496d-880d-75cc950ee9d0,2025-11-24T05:42:07.134021,TCP,172.16.0.100,13702,100.64.0.50,22,98443,51422,312,allow,[],1447
90b8e4f2-58f4-4836-9cba-c691574fff56,2025-11-24T05:47:16.136471,TCP,172.16.0.100,20245,10.0.0.50,22,96071,18748,154,allow,[],1228
feed2d14-d444-4505-a36e-2291a9eec181,2025-11-24T06:07:40.135379,TCP,198.51.100.23,6150,192.168.1.100,80,35492,61393,306,allow,[],1616
d20508a4-ff94-4c7b-a3bf-ee52c0be5ede,2025-11-24T06:33:39.133483,ICMP,172.16.0.100,11825,198.51.100.23,3306,29966,42925,359,allow,[],1075
04daf59b-5461-44ea-b3cb-c389353b922d,2025-11-24T07:08:30.135675,TCP,192.168.1.101,33965,192.168.1.100,80,69307,15607,429,allow,[],1185
ab84e15d-2c68-4d19-99c1-d04120f75a12,2025-11-24T07:08:41.136876,UDP,192.168.1.100,19882,172.16.0.100,3306,81156,65433,205,allow,[],3148
fc95877e-b25a-46ab-b247-3100ca190e8c,2025-11-24T07:37:58.129531,TCP,10.0.0.50,61488,100.64.0.50,80,40351,81113,724,deny,"['SYN_FLOOD', 'PORT_SCAN', 'DDoS_ATTEMPT']",781
7391169a-3098-49ff-b7a6-f99f8043dca8,2025-11-24T07:37:58.135820,TCP,198.51.100.23,62839,172.16.0.100,3389,74666,71970,950,allow,[],1744
dea87a39-11c7-44e8-823f-b36d96fa468f,2025-11-24T07:46:05.131167,TCP,192.168.1.100,45925,198.51.100.23,3389,62238,7077,932,allow,[],1909
55d86e82-7b68-4627-9ea3-337fd7dcd4a5,2025-11-24T07:56:55.128786,TCP,192.168.1.102,55787,10.0.0.50,5432,9353,97486,779,allow,[],1730
5ee30dca-5868-48f9-95fc-4fc764a25b69,2025-11-24T08:11:08.123147,UDP,100.64.0.50,53065,192.168.1.100,22,47160,35479,259,allow,[],131
22caf612-eb7a-4ae2-a7f2-1d191f354fd6,2025-11-24T08:24:04.131320,ICMP,192.168.1.101,42163,172.16.0.100,3306,51696,21288,421,allow,[],371
8ae81d43-479c-4591-a7bb-0bc45a9b2837,2025-11-24T08:57:49.136837,TCP,192.168.1.101,64735,10.0.0.50,5432,23046,66221,150,allow,[],1223
230ed18a-7f11-426e-99b7-c96949583135,2025-11-24T09:01:43.136186,TCP,10.0.0.50,58384,172.16.0.100,5432,25633,29920,436,deny,"['SYN_FLOOD', 'PORT_SCAN', 'DDoS_ATTEMPT']",740
6b07ecb6-80c9-413d-a9df-a92f05fd618c,2025-11-24T09:27:44.130219,ICMP,172.16.0.100,48620,203.0.113.45,5432,11309,7544,473,allow,[],3179
f2036803-e253-4217-a232-1e4cf21dd70d,2025-11-24T09:37:45.133935,TCP,192.168.1.100,33856,10.0.0.50,443,76224,60859,827,allow,[],1851
5aaca391-1110-428c-a405-c8745b972733,2025-11-24T09:37:48.132101,ICMP,172.16.0.100,10512,192.168.1.100,3389,90037,91222,245,allow,[],3296
8c4d6896-62f0-4ff2-9dd7-030b5cce2660,2025-11-24T09:51:16.127778,TCP,100.64.0.50,12309,192.168.1.101,22,96298,54183,156,allow,[],3086
cb27d344-9c92-4a46-93de-4822fe7fd545,2025-11-24T09:51:26.133826,UDP,100.64.0.50,7530,192.168.1.100,5432,71276,64662,446,allow,[],1168
9452b864-e4c8-4203-9ee6-4bb8d8a3694c,2025-11-24T10:01:18.129457,TCP,192.168.1.102,41059,10.0.0.50,80,79414,8137,50,allow,[],357
e57d709c-0094-4a1a-850a-a955ebcecae7,2025-11-24T10:01:18.130982,UDP,198.51.100.23,51866,192.168.1.102,443,45266,21561,401,allow,[],2812
15642f75-26de-4f19-8c68-b6d0265bdecf,2025-11-24T10:04:58.125084,UDP,192.168.1.102,62072,192.168.1.102,5432,33106,80445,501,allow,[],415
9c37ce94-818a-43f1-8212-b58f10e31a7f,2025-11-24T10:11:28.133476,TCP,100.64.0.50,12416,10.0.0.50,3306,78343,19427,56,allow,[],451
0394831a-e44d-4fb3-8a14-60fe2d7e0971,2025-11-24T10:37:23.124738,TCP,203.0.113.45,63207,192.168.1.101,22,76718,48892,80,allow,[],2857
a8cbeeb1-9c17-4238-85f9-d3e49a59c3d3,2025-11-24T11:12:15.135010,TCP,100.64.0.50,57808,198.51.100.23,80,15591,77499,359,allow,[],2460
234f4cfb-e73d-487d-adfe-dabab227c0d0,2025-11-24T11:28:35.125270,TCP,10.0.0.50,29433,10.0.0.50,3306,87340,24983,541,allow,[],1550
ac8a8e52-df8e-4a79-a865-83bf8b256504,2025-11-24T11:34:00.127005,UDP,100.64.0.50,8086,192.168.1.102,443,34387,34682,142,allow,[],145
9d5b239b-c4b1-43b9-b26c-c9e7c5f9df82,2025-11-24T11:58:33.123753,TCP,198.51.100.23,61654,10.0.0.50,22,43520,18399,543,allow,[],1407
a8002cc2-cdb6-4cee-9667-4d37a549c535,2025-11-24T12:02:45.130653,UDP,172.16.0.100,61221,10.0.0.50,80,7735,28422,372,allow,[],1004
e1bd049b-d21e-48c8-9498-33330856e9a2,2025-11-24T12:12:30.129746,UDP,100.64.0.50,49091,198.51.100.23,3306,30520,79148,938,allow,[],1032
893d9c0a-6b44-4173-964d-a10aaf0a9a89,2025-11-24T12:31:45.132447,UDP,100.64.0.50,23187,192.168.1.102,80,99679,41423,624,deny,"['SYN_FLOOD', 'PORT_SCAN', 'DDoS_ATTEMPT']",2397
5cf54589-dd50-4077-8e76-605c71337680,2025-11-24T12:34:11.130976,TCP,192.168.1.101,7062,192.168.1.100,22,11062,45367,832,allow,[],439
6fa02e0b-7fa9-45c4-80f5-45e51447f06f,2025-11-24T13:28:02.128256,TCP,192.168.1.101,13251,100.64.0.50,443,51252,75327,14,allow,[],2598
970d58da-d856-4ee5-a66f-6a1fdab38e1a,2025-11-24T13:35:17.131421,TCP,10.0.0.50,23797,100.64.0.50,80,24608,42395,446,allow,[],3384
fd775d51-1c73-4cac-af64-5fd4e43e2624,2025-11-24T13:36:15.132691,UDP,198.51.100.23,18182,192.168.1.100,3306,27538,19766,861,allow,[],1791
3fa92054-f972-4ceb-b914-e0b8afe9ea4d,2025-11-24T13:46:35.127232,TCP,10.0.0.50,10630,198.51.100.23,22,67748,63828,13,deny,"['SYN_FLOOD', 'PORT_SCAN', 'DDoS_ATTEMPT']",3504
3ab33b4a-c272-4bde-8cc1-18ba5cee2d00,2025-11-24T14:11:09.135291,UDP,198.51.100.23,25723,192.168.1.101,5432,63347,84652,926,allow,[],1429
b6429606-96e3-4c9d-8ca7-30e9ec4fbca7,2025-11-24T14:16:37.125980,ICMP,172.16.0.100,38031,198.51.100.23,80,32366,98198,316,allow,[],2407
5f2d66b4-f015-4ff3-a6dd-fb9f006fd677,2025-11-24T14:37:21.129436,TCP,192.168.1.102,63937,192.168.1.100,443,36043,14422,425,allow,[],2410
db86c368-e5d5-4bd3-ab6c-9c2e406a7467,2025-11-24T14:44:16.130382,ICMP,192.168.1.100,31314,192.168.1.101,3389,80982,36894,705,allow,[],2029
f2a2f435-4bce-4ace-8364-ecbb70d240c7,2025-11-24T15:04:36.124156,TCP,203.0.113.45,50144,192.168.1.100,443,81985,37935,548,allow,[],1014
de641fc2-3d3a-41f4-bbe0-8190b1616ba4,2025-11-24T15:08:51.128591,TCP,192.168.1.100,53990,172.16.0.100,3306,38009,96370,270,allow,[],1233
2ffce87e-8969-4f3d-bb7f-c30a749a9aef,2025-11-24T15:17:10.135178,TCP,172.16.0.100,9216,192.168.1.102,5432,22528,10559,442,allow,[],2707
d6d48fd8-094b-41e6-bc8c-dd777669a83b,2025-11-24T15:23:08.123167,TCP,203.0.113.45,35492,198.51.100.23,3389,80035,98226,456,allow,[],872
262dfcad-b97b-4027-a81d-839f3df10da9,2025-11-24T16:11:51.127212,TCP,198.51.100.23,7089,198.51.100.23,3389,57210,25030,1,allow,[],3399
72af5abc-4cd1-4538-b107-2c63a1ebb0cd,2025-11-24T16:16:35.127913,UDP,172.16.0.100,5854,203.0.113.45,22,17717,6444,555,allow,[],2121
7f236acf-ae98-45ba-a9a4-4dda955908a5,2025-11-24T16:55:09.132668,UDP,192.168.1.102,53901,192.168.1.101,80,15695,42701,140,allow,[],2878
e42213e0-42a4-4eed-b091-fbafb76b121f,2025-11-24T17:10:55.134544,TCP,10.0.0.50,51552,203.0.113.45,22,93442,9315,622,allow,[],2215
3b9ff4ba-9f63-474f-8c22-93f4a3976602,2025-11-24T17:41:35.135557,ICMP,100.64.0.50,4723,192.168.1.100,3389,37914,33138,10,allow,[],2110
62943df5-b02b-47fc-bbeb-ab0927e8a65e,2025-11-24T18:51:31.132847,UDP,198.51.100.23,60099,198.51.100.23,3306,51768,52673,775,allow,[],2345
da62c6fd-d868-4025-a4e3-52f4c0454a39,2025-11-24T19:15:33.133833,TCP,198.51.100.23,48372,192.168.1.100,80,8651,15723,179,allow,[],1388
5ef85d06-62cb-4144-99c6-9fed2f9af629,2025-11-24T19:38:17.123686,TCP,192.168.1.100,5466,192.168.1.102,3306,69785,29703,806,allow,[],1870
05b9b766-b2de-4ca7-bf17-a24e6f1f6f35,2025-11-24T20:47:06.132188,TCP,192.168.1.101,45620,192.168.1.102,3389,66382,77111,296,allow,[],3582
